Class,Image Path
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-024.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-025.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-026.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-027.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-028.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-029.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-030.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-031.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-032.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-033.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-034.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-035.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-036.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-037.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-038.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-039.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-040.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-041.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-042.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-043.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-044.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-045.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-046.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-047.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-048.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-049.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-050.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-051.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-052.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-053.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-054.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-055.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-056.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-057.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-058.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-059.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-060.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-061.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-062.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-063.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-064.jpg
Psidium Guajava (Guava),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Psidium Guajava (Guava)\PG-S-065.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-001.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-002.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-003.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-004.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-005.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-006.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-007.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-008.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-009.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-010.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-011.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-012.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-013.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-014.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-015.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-016.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-017.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-018.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-019.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-020.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-021.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-022.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-023.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-024.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-025.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-026.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-027.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-028.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-029.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-030.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-031.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-032.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-033.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-034.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-035.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-036.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-037.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-038.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-039.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-040.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-041.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-042.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-043.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-044.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-045.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-046.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-047.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-048.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-049.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-050.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-051.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-052.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-053.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-054.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-055.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-056.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-057.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-058.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-059.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-060.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-061.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-062.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-063.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-064.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-065.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-066.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-067.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-068.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-069.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-070.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-071.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-072.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-073.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-074.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-075.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-076.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-077.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-079.jpg
Punica Granatum (Pomegranate),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Punica Granatum (Pomegranate)\PG-S-080.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-001.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-002.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-003.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-004.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-005.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-006.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-007.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-008.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-009.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-010.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-011.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-012.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-013.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-014.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-015.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-016.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-017.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-018.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-019.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-020.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-021.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-022.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-023.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-024.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-025.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-026.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-027.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-028.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-029.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-030.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-031.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-032.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-033.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-034.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-035.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-036.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-037.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-038.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-039.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-040.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-041.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-042.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-043.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-044.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-045.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-046.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-047.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-048.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-049.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-050.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-051.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-052.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-053.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-054.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-055.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-056.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-057.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Santalum Album (Sandalwood)\SA-S-058.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-001.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-002.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-003.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-004.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-005.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-006.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-007.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-008.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-009.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-010.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-011.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-012.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-013.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-014.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-015.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-016.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-017.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-018.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-019.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-020.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-021.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-022.jpg
