Class,Image Path
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-050_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-008_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-023_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-044_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-022_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-044_aug_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-023_aug_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-018_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-001_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-013_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-026_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-045_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-037_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-001_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-045_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-023_aug_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-001_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-001_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-035_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-044_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-017_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-047_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-039_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-001_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-031_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-008_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-027_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-041_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-024_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-031_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-001_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-017_aug_aug.jpg
Santalum Album (Sandalwood),D:\Directory\Med Scan\Balanced_Dataset\Santalum Album (Sandalwood)\SA-S-012_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-001.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-002.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-003.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-004.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-005.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-006.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-007.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-008.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-009.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-010.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-011.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-012.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-013.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-014.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-015.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-016.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-017.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-018.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-019.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-020.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-021.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-022.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-023.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-024.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-025.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-026.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-027.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-028.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-029.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-030.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-031.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-032.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-033.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-034.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-035.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-036.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-037.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-038.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Cumini (Jamun)\SC-S-039.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-029_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-027_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-011_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-012_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-015_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-023_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-015_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-018_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-034_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-032_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-001_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-027_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-027_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-020_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-007_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-024_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-011_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-023_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-012_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-032_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-031_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-013_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-010_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-022_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-032_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-005_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-001_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-023_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-025_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-027_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-001_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-032_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-012_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-022_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-018_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-027_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-023_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-012_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-009_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-024_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-038_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-031_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-007_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-011_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-023_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-007_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-025_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-020_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-026_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-013_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-015_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-026_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-031_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-013_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-011_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-019_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-005_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-032_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-022_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-023_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-016_aug_aug_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-011_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-025_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-031_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-018_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-024_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-031_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-025_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-007_aug_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-018_aug_aug_aug.jpg
Syzygium Cumini (Jamun),D:\Directory\Med Scan\Balanced_Dataset\Syzygium Cumini (Jamun)\SC-S-005_aug_aug_aug.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-001.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-002.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-003.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-004.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-005.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-006.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-007.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-008.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-009.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-010.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-011.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-012.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-013.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-014.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-015.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-016.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-017.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-018.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-019.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-020.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-021.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-022.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-023.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-024.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-025.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-026.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-027.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-028.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-029.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-030.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-031.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-032.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-033.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-034.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-035.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-036.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-037.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-038.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-039.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-040.jpg
Syzygium Jambos (Rose Apple),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Syzygium Jambos (Rose Apple)\SJ-S-041.jpg
